# Frequency (ppm) - Magnitude
-80.141846 0.000000
-79.432626 0.000000
-78.723406 0.000000
-78.014186 0.000000
-77.304966 0.000000
-76.595747 0.000000
-75.886527 0.000000
-75.177307 0.000000
-74.468087 0.000000
-73.758867 0.000000
-73.049647 0.000000
-72.340427 0.000000
-71.631207 0.000000
-70.921988 0.000000
-70.212768 0.000000
-69.503548 0.000000
-68.794328 0.000000
-68.085108 0.000000
-67.375888 0.000000
-66.666668 0.000000
-65.957448 0.000000
-65.248229 0.000000
-64.539009 0.000000
-63.829789 0.000000
-63.120569 0.000000
-62.411349 0.000000
-61.702129 0.000000
-60.992909 0.000000
-60.283689 0.000000
-59.574470 0.000000
-58.865250 0.000000
-58.156030 0.000000
-57.446810 0.000000
-56.737590 0.000000
-56.028370 0.000000
-55.319150 0.000000
-54.609930 0.000000
-53.900711 0.000000
-53.191491 0.000000
-52.482271 0.000000
-51.773051 0.000000
-51.063831 0.000000
-50.354611 0.000000
-49.645391 0.000000
-48.936171 0.000000
-48.226952 0.000000
-47.517732 0.000000
-46.808512 0.000000
-46.099292 0.000000
-45.390072 0.000000
-44.680852 0.000000
-43.971632 0.000000
-43.262412 0.000000
-42.553193 0.000000
-41.843973 0.000000
-41.134753 0.000000
-40.425533 0.000000
-39.716313 0.000000
-39.007093 0.000000
-38.297873 0.000000
-37.588653 0.000000
-36.879434 0.000000
-36.170214 0.000000
-35.460994 0.000000
-34.751774 0.000000
-34.042554 0.000000
-33.333334 0.000000
-32.624114 0.000000
-31.914894 0.000000
-31.205675 0.000000
-30.496455 0.000000
-29.787235 0.000000
-29.078015 0.000000
-28.368795 0.000000
-27.659575 0.000000
-26.950355 0.000000
-26.241135 0.000000
-25.531916 0.000001
-24.822696 0.000001
-24.113476 0.000001
-23.404256 0.000001
-22.695036 0.000001
-21.985816 0.000001
-21.276596 0.000001
-20.567376 0.000001
-19.858157 0.000001
-19.148937 0.000001
-18.439717 0.000001
-17.730497 0.000001
-17.021277 0.000001
-16.312057 0.000001
-15.602837 0.000001
-14.893617 0.000001
-14.184398 0.000001
-13.475178 0.000001
-12.765958 0.000001
-12.056738 0.000001
-11.347518 0.000001
-10.638298 0.000001
-9.929078 0.000001
-9.219858 0.000002
-8.510639 0.000002
-7.801419 0.000002
-7.092199 0.000002
-6.382979 0.000002
-5.673759 0.000002
-4.964539 0.000003
-4.255319 0.000003
-3.546099 0.000004
-2.836880 0.000005
-2.127660 0.000007
-1.418440 0.000010
-0.709220 0.000020
0.000000 1.409765
0.709220 0.000020
1.418440 0.000010
2.127660 0.000007
2.836880 0.000005
3.546099 0.000004
4.255319 0.000003
4.964539 0.000003
5.673759 0.000002
6.382979 0.000002
7.092199 0.000002
7.801419 0.000002
8.510639 0.000002
9.219858 0.000002
9.929078 0.000001
10.638298 0.000001
11.347518 0.000001
12.056738 0.000001
12.765958 0.000001
13.475178 0.000001
14.184398 0.000001
14.893617 0.000001
15.602837 0.000001
16.312057 0.000001
17.021277 0.000001
17.730497 0.000001
18.439717 0.000001
19.148937 0.000001
19.858157 0.000001
20.567376 0.000001
21.276596 0.000001
21.985816 0.000001
22.695036 0.000001
23.404256 0.000001
24.113476 0.000001
24.822696 0.000001
25.531916 0.000001
26.241135 0.000000
26.950355 0.000000
27.659575 0.000000
28.368795 0.000000
29.078015 0.000000
29.787235 0.000000
30.496455 0.000000
31.205675 0.000000
31.914894 0.000000
32.624114 0.000000
33.333334 0.000000
34.042554 0.000000
34.751774 0.000000
35.460994 0.000000
36.170214 0.000000
36.879434 0.000000
37.588653 0.000000
38.297873 0.000000
39.007093 0.000000
39.716313 0.000000
40.425533 0.000000
41.134753 0.000000
41.843973 0.000000
42.553193 0.000000
43.262412 0.000000
43.971632 0.000000
44.680852 0.000000
45.390072 0.000000
46.099292 0.000000
46.808512 0.000000
47.517732 0.000000
48.226952 0.000000
48.936171 0.000000
49.645391 0.000000
50.354611 0.000000
51.063831 0.000000
51.773051 0.000000
52.482271 0.000000
53.191491 0.000000
53.900711 0.000000
54.609930 0.000000
55.319150 0.000000
56.028370 0.000000
56.737590 0.000000
57.446810 0.000000
58.156030 0.000000
58.865250 0.000000
59.574470 0.000000
60.283689 0.000000
60.992909 0.000000
61.702129 0.000000
62.411349 0.000000
63.120569 0.000000
63.829789 0.000000
64.539009 0.000000
65.248229 0.000000
65.957448 0.000000
66.666668 0.000000
67.375888 0.000000
68.085108 0.000000
68.794328 0.000000
69.503548 0.000000
70.212768 0.000000
70.921988 0.000000
71.631207 0.000000
72.340427 0.000000
73.049647 0.000000
73.758867 0.000000
74.468087 0.000000
75.177307 0.000000
75.886527 0.000000
76.595747 0.000000
77.304966 0.000000
78.014186 0.000000
78.723406 0.000000
79.432626 0.000000
80.141846 0.000000
80.851066 0.000000
81.560286 0.000000
82.269506 0.000000
82.978726 0.000000
83.687945 0.000000
84.397165 0.000000
85.106385 0.000000
85.815605 0.000000
86.524825 0.000000
87.234045 0.000000
87.943265 0.000000
88.652485 0.000000
89.361704 0.000000
90.070924 0.000000
90.780144 0.000000
91.489364 0.000000
92.198584 0.000000
92.907804 0.000000
93.617024 0.000000
94.326244 0.000000
95.035463 0.000000
95.744683 0.000000
96.453903 0.000000
97.163123 0.000000
97.872343 0.000000
98.581563 0.000000
99.290783 0.000000
100.000003 0.000000
100.709222 0.000000
101.418442 0.000000
102.127662 0.000000
102.836882 0.000000
103.546102 0.000000
104.255322 0.000000
104.964542 0.000000
105.673762 0.000000
106.382981 0.000000
107.092201 0.000000
107.801421 0.000000
108.510641 0.000000
109.219861 0.000000
109.929081 0.000000
110.638301 0.000000
111.347521 0.000000
112.056740 0.000000
112.765960 0.000000
113.475180 0.000000
114.184400 0.000000
114.893620 0.000000
115.602840 0.000000
116.312060 0.000000
117.021280 0.000000
117.730499 0.000000
118.439719 0.000000
119.148939 0.000000
119.858159 0.000000
120.567379 0.000000
121.276599 0.000000
121.985819 0.000000
122.695039 0.000000
123.404258 0.000000
124.113478 0.000000
124.822698 0.000000
125.531918 0.000000
126.241138 0.000000
126.950358 0.000000
127.659578 0.000000
128.368798 0.000000
129.078017 0.000000
129.787237 0.000000
130.496457 0.000000
131.205677 0.000000
131.914897 0.000000
132.624117 0.000000
133.333337 0.000000
134.042557 0.000000
134.751776 0.000000
135.460996 0.000000
136.170216 0.000000
136.879436 0.000000
137.588656 0.000000
138.297876 0.000000
139.007096 0.000000
139.716316 0.000000
140.425535 0.000000
141.134755 0.000000
141.843975 0.000000
142.553195 0.000000
143.262415 0.000000
143.971635 0.000000
144.680855 0.000000
145.390075 0.000000
146.099294 0.000000
146.808514 0.000000
147.517734 0.000000
148.226954 0.000000
148.936174 0.000000
149.645394 0.000000
150.354614 0.000000
151.063834 0.000000
151.773053 0.000000
152.482273 0.000000
153.191493 0.000000
153.900713 0.000000
154.609933 0.000000
155.319153 0.000000
156.028373 0.000000
156.737593 0.000000
157.446812 0.000000
158.156032 0.000000
158.865252 0.000000
159.574472 0.000000
160.283692 0.000000
160.992912 0.000000
161.702132 0.000000
162.411352 0.000000
163.120571 0.000000
163.829791 0.000000
164.539011 0.000000
165.248231 0.000000
165.957451 0.000000
166.666671 0.000000
167.375891 0.000000
168.085111 0.000000
168.794331 0.000000
169.503550 0.000000
170.212770 0.000000
170.921990 0.000000
171.631210 0.000000
172.340430 0.000000
173.049650 0.000000
173.758870 0.000000
174.468090 0.000000
175.177309 0.000000
175.886529 0.000000
176.595749 0.000000
177.304969 0.000000
178.014189 0.000000
178.723409 0.000000
179.432629 0.000000
180.141849 0.000000
180.851068 0.000000
181.560288 0.000000
182.269508 0.000000
182.978728 0.000000
183.687948 0.000000
184.397168 0.000000
185.106388 0.000000
185.815608 0.000000
186.524827 0.000000
187.234047 0.000000
187.943267 0.000000
188.652487 0.000000
189.361707 0.000000
190.070927 0.000000
190.780147 0.000000
191.489367 0.000000
192.198586 0.000000
192.907806 0.000000
193.617026 0.000000
194.326246 0.000000
195.035466 0.000000
195.744686 0.000000
196.453906 0.000000
197.163126 0.000000
197.872345 0.000000
198.581565 0.000000
199.290785 0.000000
200.000005 0.000000
200.709225 0.000000
201.418445 0.000000
202.127665 0.000000
202.836885 0.000000
203.546104 0.000000
204.255324 0.000000
204.964544 0.000000
205.673764 0.000000
206.382984 0.000000
207.092204 0.000000
207.801424 0.000000
208.510644 0.000000
209.219863 0.000000
209.929083 0.000000
210.638303 0.000000
211.347523 0.000000
212.056743 0.000000
212.765963 0.000000
213.475183 0.000000
214.184403 0.000000
214.893622 0.000000
215.602842 0.000000
216.312062 0.000000
217.021282 0.000000
217.730502 0.000000
218.439722 0.000000
219.148942 0.000000
219.858162 0.000000
220.567381 0.000000
221.276601 0.000000
221.985821 0.000000
222.695041 0.000000
223.404261 0.000000
224.113481 0.000000
224.822701 0.000000
225.531921 0.000000
226.241140 0.000000
226.950360 0.000000
227.659580 0.000000
228.368800 0.000000
229.078020 0.000000
229.787240 0.000000
230.496460 0.000000
231.205680 0.000000
231.914899 0.000000
232.624119 0.000000
233.333339 0.000000
234.042559 0.000000
234.751779 0.000000
235.460999 0.000000
236.170219 0.000000
236.879439 0.000000
237.588658 0.000000
238.297878 0.000000
239.007098 0.000000
239.716318 0.000000
240.425538 0.000000
241.134758 0.000000
241.843978 0.000000
242.553198 0.000000
243.262417 0.000000
243.971637 0.000000
244.680857 0.000000
245.390077 0.000000
246.099297 0.000000
246.808517 0.000000
247.517737 0.000000
248.226957 0.000000
248.936177 0.000000
249.645396 0.000000
250.354616 0.000000
251.063836 0.000000
251.773056 0.000000
252.482276 0.000000
253.191496 0.000000
253.900716 0.000000
254.609936 0.000000
255.319155 0.000000
256.028375 0.000000
256.737595 0.000000
257.446815 0.000000
258.156035 0.000000
258.865255 0.000000
259.574475 0.000000
260.283695 0.000000
260.992914 0.000000
261.702134 0.000000
262.411354 0.000000
263.120574 0.000000
263.829794 0.000000
264.539014 0.000000
265.248234 0.000000
265.957454 0.000000
266.666673 0.000000
267.375893 0.000000
268.085113 0.000000
268.794333 0.000000
269.503553 0.000000
270.212773 0.000000
270.921993 0.000000
271.631213 0.000000
272.340432 0.000000
273.049652 0.000000
273.758872 0.000000
274.468092 0.000000
275.177312 0.000000
275.886532 0.000000
276.595752 0.000000
277.304972 0.000000
278.014191 0.000000
278.723411 0.000000
279.432631 0.000000
280.141851 0.000000
280.851071 0.000000
281.560291 0.000000
282.269511 0.000000
282.978731 0.000000
283.687950 0.000000
284.397170 0.000000
285.106390 0.000000
285.815610 0.000000
286.524830 0.000000
287.234050 0.000000
287.943270 0.000000
288.652490 0.000000
289.361709 0.000000
290.070929 0.000000
290.780149 0.000000
291.489369 0.000000
292.198589 0.000000
292.907809 0.000000
293.617029 0.000000
294.326249 0.000000
295.035468 0.000000
295.744688 0.000000
296.453908 0.000000
297.163128 0.000000
297.872348 0.000000
298.581568 0.000000
299.290788 0.000000
300.000008 0.000000
300.709227 0.000000
301.418447 0.000000
302.127667 0.000000
302.836887 0.000000
303.546107 0.000000
304.255327 0.000000
304.964547 0.000000
305.673767 0.000000
306.382986 0.000000
307.092206 0.000000
307.801426 0.000000
308.510646 0.000000
309.219866 0.000000
309.929086 0.000000
310.638306 0.000000
311.347526 0.000000
312.056745 0.000000
312.765965 0.000000
313.475185 0.000000
314.184405 0.000000
314.893625 0.000000
315.602845 0.000000
316.312065 0.000000
317.021285 0.000000
317.730504 0.000000
318.439724 0.000000
319.148944 0.000000
319.858164 0.000000
320.567384 0.000000
321.276604 0.000000
321.985824 0.000000
322.695044 0.000000
323.404263 0.000000
324.113483 0.000000
324.822703 0.000000
325.531923 0.000000
326.241143 0.000000
326.950363 0.000000
327.659583 0.000000
328.368803 0.000000
329.078022 0.000000
329.787242 0.000000
330.496462 0.000000
331.205682 0.000000
331.914902 0.000000
332.624122 0.000000
333.333342 0.000000
334.042562 0.000000
334.751782 0.000000
335.461001 0.000000
336.170221 0.000000
336.879441 0.000000
337.588661 0.000000
338.297881 0.000000
339.007101 0.000000
339.716321 0.000000
340.425541 0.000000
341.134760 0.000000
341.843980 0.000000
342.553200 0.000000
343.262420 0.000000
343.971640 0.000000
344.680860 0.000000
345.390080 0.000000
346.099300 0.000000
346.808519 0.000000
347.517739 0.000000
348.226959 0.000000
348.936179 0.000000
349.645399 0.000000
350.354619 0.000000
351.063839 0.000000
351.773059 0.000000
352.482278 0.000000
353.191498 0.000000
353.900718 0.000000
354.609938 0.000000
